user_id,user_name,user_cause_id,user_cause,user_city_id,user_city,user_lat,user_lon,user_state,user_zip
11271,user_1271,10,Technical education,102,New York,40.75,-73.989998,NY,10001
11272,user_1272,3,Community & Environment,108,Chicago Heights,41.509998,-87.610001,IL,60411
11273,user_1273,10,Technical education,110,Chicago,41.880001,-87.620003,IL,60290
11274,user_1274,17,Employment,106,North Chicago,42.330002,-87.860001,IL,60064
11275,user_1275,11,Children and Family,101,West New York,40.790001,-74.010002,NJ,7093
11276,user_1276,6,LGBT,103,New York Mills,43.099998,-75.290001,NY,13417
11277,user_1277,18,Legal and Tax assistance,103,New York Mills,43.099998,-75.290001,NY,13417
11278,user_1278,4,Family wellness,112,San Francisco,37.779999,-122.419998,CA,94101
11279,user_1279,10,Technical education,106,North Chicago,42.330002,-87.860001,IL,60064
11280,user_1280,2,Career & Business,111,South San Francisco,37.650002,-122.43,CA,94080
11281,user_1281,20,People with Disabilities,113,Chicago Park,39.16,-120.959999,CA,95712
11282,user_1282,20,People with Disabilities,105,New York Mills,46.689999,-95.349998,MN,56567
11283,user_1283,8,Book Clubs,104,East Chicago,41.639999,-87.459999,IN,46312
11284,user_1284,13,Veterans and Military,106,North Chicago,42.330002,-87.860001,IL,60064
11285,user_1285,7,Health & Wellbeing,115,Gainesville,29.65,82.32,FL,32608
11286,user_1286,7,Health & Wellbeing,114,Baltimore,39.29,76.61,MD,21201
11287,user_1287,6,LGBT,113,Chicago Park,39.16,-120.959999,CA,95712
11288,user_1288,1,Arts & Culture,107,West Chicago,41.889999,-88.199997,IL,60185
11289,user_1289,3,Community & Environment,103,New York Mills,43.099998,-75.290001,NY,13417
11290,user_1290,10,Technical education,108,Chicago Heights,41.509998,-87.610001,IL,60411
11291,user_1291,2,Career & Business,108,Chicago Heights,41.509998,-87.610001,IL,60411
11292,user_1292,19,Senior citizens,113,Chicago Park,39.16,-120.959999,CA,95712
11293,user_1293,15,Housing and Homeless,105,New York Mills,46.689999,-95.349998,MN,56567
11294,user_1294,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
11295,user_1295,5,Education & Learning,102,New York,40.75,-73.989998,NY,10001
11296,user_1296,14,Food,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11297,user_1297,11,Children and Family,107,West Chicago,41.889999,-88.199997,IL,60185
11298,user_1298,7,Health & Wellbeing,110,Chicago,41.880001,-87.620003,IL,60290
11299,user_1299,10,Technical education,105,New York Mills,46.689999,-95.349998,MN,56567
11300,user_1300,6,LGBT,110,Chicago,41.880001,-87.620003,IL,60290
11301,user_1301,11,Children and Family,104,East Chicago,41.639999,-87.459999,IN,46312
11302,user_1302,11,Children and Family,105,New York Mills,46.689999,-95.349998,MN,56567
11303,user_1303,2,Career & Business,108,Chicago Heights,41.509998,-87.610001,IL,60411
11304,user_1304,16,Utility Assistance,106,North Chicago,42.330002,-87.860001,IL,60064
11305,user_1305,1,Arts & Culture,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11306,user_1306,13,Veterans and Military,112,San Francisco,37.779999,-122.419998,CA,94101
11307,user_1307,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
11308,user_1308,13,Veterans and Military,102,New York,40.75,-73.989998,NY,10001
11309,user_1309,3,Community & Environment,114,Baltimore,39.29,76.61,MD,21201
11310,user_1310,18,Legal and Tax assistance,105,New York Mills,46.689999,-95.349998,MN,56567
11311,user_1311,6,LGBT,112,San Francisco,37.779999,-122.419998,CA,94101
11312,user_1312,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
11313,user_1313,20,People with Disabilities,107,West Chicago,41.889999,-88.199997,IL,60185
11314,user_1314,11,Children and Family,107,West Chicago,41.889999,-88.199997,IL,60185
11315,user_1315,7,Health & Wellbeing,111,South San Francisco,37.650002,-122.43,CA,94080
11316,user_1316,10,Technical education,103,New York Mills,43.099998,-75.290001,NY,13417
11317,user_1317,10,Technical education,112,San Francisco,37.779999,-122.419998,CA,94101
11318,user_1318,1,Arts & Culture,103,New York Mills,43.099998,-75.290001,NY,13417
11319,user_1319,20,People with Disabilities,102,New York,40.75,-73.989998,NY,10001
11320,user_1320,17,Employment,103,New York Mills,43.099998,-75.290001,NY,13417
11321,user_1321,8,Book Clubs,113,Chicago Park,39.16,-120.959999,CA,95712
11322,user_1322,14,Food,106,North Chicago,42.330002,-87.860001,IL,60064
11323,user_1323,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
11324,user_1324,1,Arts & Culture,107,West Chicago,41.889999,-88.199997,IL,60185
11325,user_1325,17,Employment,106,North Chicago,42.330002,-87.860001,IL,60064
11326,user_1326,8,Book Clubs,107,West Chicago,41.889999,-88.199997,IL,60185
11327,user_1327,12,Substance Misuse,106,North Chicago,42.330002,-87.860001,IL,60064
11328,user_1328,15,Housing and Homeless,114,Baltimore,39.29,76.61,MD,21201
11329,user_1329,15,Housing and Homeless,115,Gainesville,29.65,82.32,FL,32608
11330,user_1330,20,People with Disabilities,110,Chicago,41.880001,-87.620003,IL,60290
11331,user_1331,5,Education & Learning,114,Baltimore,39.29,76.61,MD,21201
11332,user_1332,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
11333,user_1333,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
11334,user_1334,19,Senior citizens,106,North Chicago,42.330002,-87.860001,IL,60064
11335,user_1335,15,Housing and Homeless,105,New York Mills,46.689999,-95.349998,MN,56567
11336,user_1336,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
11337,user_1337,9,Sports & Recreation,110,Chicago,41.880001,-87.620003,IL,60290
11338,user_1338,16,Utility Assistance,112,San Francisco,37.779999,-122.419998,CA,94101
11339,user_1339,16,Utility Assistance,111,South San Francisco,37.650002,-122.43,CA,94080
11340,user_1340,16,Utility Assistance,112,San Francisco,37.779999,-122.419998,CA,94101
11341,user_1341,2,Career & Business,101,West New York,40.790001,-74.010002,NJ,7093
11342,user_1342,7,Health & Wellbeing,107,West Chicago,41.889999,-88.199997,IL,60185
11343,user_1343,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
11344,user_1344,12,Substance Misuse,105,New York Mills,46.689999,-95.349998,MN,56567
11345,user_1345,8,Book Clubs,112,San Francisco,37.779999,-122.419998,CA,94101
11346,user_1346,5,Education & Learning,103,New York Mills,43.099998,-75.290001,NY,13417
11347,user_1347,15,Housing and Homeless,104,East Chicago,41.639999,-87.459999,IN,46312
11348,user_1348,7,Health & Wellbeing,114,Baltimore,39.29,76.61,MD,21201
11349,user_1349,11,Children and Family,101,West New York,40.790001,-74.010002,NJ,7093
11350,user_1350,5,Education & Learning,110,Chicago,41.880001,-87.620003,IL,60290
11351,user_1351,11,Children and Family,104,East Chicago,41.639999,-87.459999,IN,46312
11352,user_1352,2,Career & Business,103,New York Mills,43.099998,-75.290001,NY,13417
11353,user_1353,12,Substance Misuse,115,Gainesville,29.65,82.32,FL,32608
11354,user_1354,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
11355,user_1355,20,People with Disabilities,112,San Francisco,37.779999,-122.419998,CA,94101
11356,user_1356,20,People with Disabilities,110,Chicago,41.880001,-87.620003,IL,60290
11357,user_1357,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
11358,user_1358,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
11359,user_1359,18,Legal and Tax assistance,108,Chicago Heights,41.509998,-87.610001,IL,60411
11360,user_1360,1,Arts & Culture,105,New York Mills,46.689999,-95.349998,MN,56567
11361,user_1361,17,Employment,115,Gainesville,29.65,82.32,FL,32608
11362,user_1362,13,Veterans and Military,108,Chicago Heights,41.509998,-87.610001,IL,60411
11363,user_1363,18,Legal and Tax assistance,102,New York,40.75,-73.989998,NY,10001
11364,user_1364,18,Legal and Tax assistance,103,New York Mills,43.099998,-75.290001,NY,13417
11365,user_1365,10,Technical education,103,New York Mills,43.099998,-75.290001,NY,13417
11366,user_1366,6,LGBT,111,South San Francisco,37.650002,-122.43,CA,94080
11367,user_1367,1,Arts & Culture,105,New York Mills,46.689999,-95.349998,MN,56567
11368,user_1368,17,Employment,112,San Francisco,37.779999,-122.419998,CA,94101
11369,user_1369,20,People with Disabilities,115,Gainesville,29.65,82.32,FL,32608
11370,user_1370,8,Book Clubs,104,East Chicago,41.639999,-87.459999,IN,46312
11371,user_1371,15,Housing and Homeless,108,Chicago Heights,41.509998,-87.610001,IL,60411
11372,user_1372,4,Family wellness,111,South San Francisco,37.650002,-122.43,CA,94080
11373,user_1373,16,Utility Assistance,102,New York,40.75,-73.989998,NY,10001
11374,user_1374,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
11375,user_1375,7,Health & Wellbeing,114,Baltimore,39.29,76.61,MD,21201
11376,user_1376,6,LGBT,107,West Chicago,41.889999,-88.199997,IL,60185
11377,user_1377,18,Legal and Tax assistance,113,Chicago Park,39.16,-120.959999,CA,95712
11378,user_1378,18,Legal and Tax assistance,110,Chicago,41.880001,-87.620003,IL,60290
11379,user_1379,12,Substance Misuse,115,Gainesville,29.65,82.32,FL,32608
11380,user_1380,8,Book Clubs,101,West New York,40.790001,-74.010002,NJ,7093
11381,user_1381,16,Utility Assistance,104,East Chicago,41.639999,-87.459999,IN,46312
11382,user_1382,11,Children and Family,108,Chicago Heights,41.509998,-87.610001,IL,60411
11383,user_1383,14,Food,110,Chicago,41.880001,-87.620003,IL,60290
11384,user_1384,11,Children and Family,113,Chicago Park,39.16,-120.959999,CA,95712
11385,user_1385,16,Utility Assistance,106,North Chicago,42.330002,-87.860001,IL,60064
11386,user_1386,2,Career & Business,112,San Francisco,37.779999,-122.419998,CA,94101
11387,user_1387,15,Housing and Homeless,114,Baltimore,39.29,76.61,MD,21201
11388,user_1388,19,Senior citizens,105,New York Mills,46.689999,-95.349998,MN,56567
11389,user_1389,4,Family wellness,102,New York,40.75,-73.989998,NY,10001
11390,user_1390,15,Housing and Homeless,114,Baltimore,39.29,76.61,MD,21201
11391,user_1391,4,Family wellness,107,West Chicago,41.889999,-88.199997,IL,60185
11392,user_1392,19,Senior citizens,105,New York Mills,46.689999,-95.349998,MN,56567
11393,user_1393,16,Utility Assistance,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11394,user_1394,16,Utility Assistance,112,San Francisco,37.779999,-122.419998,CA,94101
11395,user_1395,10,Technical education,108,Chicago Heights,41.509998,-87.610001,IL,60411
11396,user_1396,7,Health & Wellbeing,113,Chicago Park,39.16,-120.959999,CA,95712
11397,user_1397,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
11398,user_1398,19,Senior citizens,105,New York Mills,46.689999,-95.349998,MN,56567
11399,user_1399,20,People with Disabilities,111,South San Francisco,37.650002,-122.43,CA,94080
11400,user_1400,16,Utility Assistance,115,Gainesville,29.65,82.32,FL,32608
11401,user_1401,11,Children and Family,106,North Chicago,42.330002,-87.860001,IL,60064
11402,user_1402,15,Housing and Homeless,103,New York Mills,43.099998,-75.290001,NY,13417
11403,user_1403,7,Health & Wellbeing,115,Gainesville,29.65,82.32,FL,32608
11404,user_1404,19,Senior citizens,112,San Francisco,37.779999,-122.419998,CA,94101
11405,user_1405,12,Substance Misuse,115,Gainesville,29.65,82.32,FL,32608
11406,user_1406,9,Sports & Recreation,111,South San Francisco,37.650002,-122.43,CA,94080
11407,user_1407,19,Senior citizens,107,West Chicago,41.889999,-88.199997,IL,60185
11408,user_1408,18,Legal and Tax assistance,102,New York,40.75,-73.989998,NY,10001
11409,user_1409,14,Food,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11410,user_1410,11,Children and Family,110,Chicago,41.880001,-87.620003,IL,60290
11411,user_1411,7,Health & Wellbeing,106,North Chicago,42.330002,-87.860001,IL,60064
11412,user_1412,10,Technical education,103,New York Mills,43.099998,-75.290001,NY,13417
11413,user_1413,13,Veterans and Military,107,West Chicago,41.889999,-88.199997,IL,60185
11414,user_1414,2,Career & Business,106,North Chicago,42.330002,-87.860001,IL,60064
11415,user_1415,11,Children and Family,107,West Chicago,41.889999,-88.199997,IL,60185
11416,user_1416,4,Family wellness,104,East Chicago,41.639999,-87.459999,IN,46312
11417,user_1417,20,People with Disabilities,106,North Chicago,42.330002,-87.860001,IL,60064
11418,user_1418,16,Utility Assistance,110,Chicago,41.880001,-87.620003,IL,60290
11419,user_1419,20,People with Disabilities,110,Chicago,41.880001,-87.620003,IL,60290
11420,user_1420,17,Employment,102,New York,40.75,-73.989998,NY,10001
11421,user_1421,15,Housing and Homeless,114,Baltimore,39.29,76.61,MD,21201
11422,user_1422,7,Health & Wellbeing,110,Chicago,41.880001,-87.620003,IL,60290
11423,user_1423,17,Employment,107,West Chicago,41.889999,-88.199997,IL,60185
11424,user_1424,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
11425,user_1425,11,Children and Family,115,Gainesville,29.65,82.32,FL,32608
11426,user_1426,18,Legal and Tax assistance,110,Chicago,41.880001,-87.620003,IL,60290
11427,user_1427,1,Arts & Culture,103,New York Mills,43.099998,-75.290001,NY,13417
11428,user_1428,6,LGBT,103,New York Mills,43.099998,-75.290001,NY,13417
11429,user_1429,6,LGBT,102,New York,40.75,-73.989998,NY,10001
11430,user_1430,9,Sports & Recreation,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11431,user_1431,19,Senior citizens,102,New York,40.75,-73.989998,NY,10001
11432,user_1432,5,Education & Learning,114,Baltimore,39.29,76.61,MD,21201
11433,user_1433,5,Education & Learning,104,East Chicago,41.639999,-87.459999,IN,46312
11434,user_1434,14,Food,113,Chicago Park,39.16,-120.959999,CA,95712
11435,user_1435,13,Veterans and Military,110,Chicago,41.880001,-87.620003,IL,60290
11436,user_1436,4,Family wellness,110,Chicago,41.880001,-87.620003,IL,60290
11437,user_1437,11,Children and Family,115,Gainesville,29.65,82.32,FL,32608
11438,user_1438,17,Employment,112,San Francisco,37.779999,-122.419998,CA,94101
11439,user_1439,8,Book Clubs,114,Baltimore,39.29,76.61,MD,21201
11440,user_1440,17,Employment,112,San Francisco,37.779999,-122.419998,CA,94101
11441,user_1441,16,Utility Assistance,103,New York Mills,43.099998,-75.290001,NY,13417
11442,user_1442,8,Book Clubs,111,South San Francisco,37.650002,-122.43,CA,94080
11443,user_1443,11,Children and Family,101,West New York,40.790001,-74.010002,NJ,7093
11444,user_1444,4,Family wellness,107,West Chicago,41.889999,-88.199997,IL,60185
11445,user_1445,19,Senior citizens,115,Gainesville,29.65,82.32,FL,32608
11446,user_1446,8,Book Clubs,108,Chicago Heights,41.509998,-87.610001,IL,60411
11447,user_1447,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
11448,user_1448,10,Technical education,112,San Francisco,37.779999,-122.419998,CA,94101
11449,user_1449,8,Book Clubs,111,South San Francisco,37.650002,-122.43,CA,94080
11450,user_1450,12,Substance Misuse,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11451,user_1451,5,Education & Learning,101,West New York,40.790001,-74.010002,NJ,7093
11452,user_1452,10,Technical education,112,San Francisco,37.779999,-122.419998,CA,94101
11453,user_1453,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
11454,user_1454,16,Utility Assistance,108,Chicago Heights,41.509998,-87.610001,IL,60411
11455,user_1455,13,Veterans and Military,104,East Chicago,41.639999,-87.459999,IN,46312
11456,user_1456,7,Health & Wellbeing,111,South San Francisco,37.650002,-122.43,CA,94080
11457,user_1457,4,Family wellness,104,East Chicago,41.639999,-87.459999,IN,46312
11458,user_1458,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
11459,user_1459,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
11460,user_1460,16,Utility Assistance,105,New York Mills,46.689999,-95.349998,MN,56567
11461,user_1461,6,LGBT,110,Chicago,41.880001,-87.620003,IL,60290
11462,user_1462,8,Book Clubs,112,San Francisco,37.779999,-122.419998,CA,94101
11463,user_1463,6,LGBT,112,San Francisco,37.779999,-122.419998,CA,94101
11464,user_1464,3,Community & Environment,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11465,user_1465,11,Children and Family,108,Chicago Heights,41.509998,-87.610001,IL,60411
11466,user_1466,5,Education & Learning,114,Baltimore,39.29,76.61,MD,21201
11467,user_1467,20,People with Disabilities,115,Gainesville,29.65,82.32,FL,32608
11468,user_1468,8,Book Clubs,102,New York,40.75,-73.989998,NY,10001
11469,user_1469,3,Community & Environment,101,West New York,40.790001,-74.010002,NJ,7093
11470,user_1470,12,Substance Misuse,105,New York Mills,46.689999,-95.349998,MN,56567
11471,user_1471,16,Utility Assistance,101,West New York,40.790001,-74.010002,NJ,7093
11472,user_1472,17,Employment,111,South San Francisco,37.650002,-122.43,CA,94080
11473,user_1473,16,Utility Assistance,104,East Chicago,41.639999,-87.459999,IN,46312
11474,user_1474,18,Legal and Tax assistance,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11475,user_1475,1,Arts & Culture,102,New York,40.75,-73.989998,NY,10001
11476,user_1476,17,Employment,103,New York Mills,43.099998,-75.290001,NY,13417
11477,user_1477,16,Utility Assistance,106,North Chicago,42.330002,-87.860001,IL,60064
11478,user_1478,7,Health & Wellbeing,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11479,user_1479,11,Children and Family,107,West Chicago,41.889999,-88.199997,IL,60185
11480,user_1480,15,Housing and Homeless,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11481,user_1481,3,Community & Environment,107,West Chicago,41.889999,-88.199997,IL,60185
11482,user_1482,6,LGBT,108,Chicago Heights,41.509998,-87.610001,IL,60411
11483,user_1483,4,Family wellness,105,New York Mills,46.689999,-95.349998,MN,56567
11484,user_1484,6,LGBT,103,New York Mills,43.099998,-75.290001,NY,13417
11485,user_1485,11,Children and Family,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11486,user_1486,13,Veterans and Military,115,Gainesville,29.65,82.32,FL,32608
11487,user_1487,7,Health & Wellbeing,101,West New York,40.790001,-74.010002,NJ,7093
11488,user_1488,14,Food,112,San Francisco,37.779999,-122.419998,CA,94101
11489,user_1489,1,Arts & Culture,115,Gainesville,29.65,82.32,FL,32608
11490,user_1490,1,Arts & Culture,102,New York,40.75,-73.989998,NY,10001
11491,user_1491,12,Substance Misuse,113,Chicago Park,39.16,-120.959999,CA,95712
11492,user_1492,11,Children and Family,103,New York Mills,43.099998,-75.290001,NY,13417
11493,user_1493,2,Career & Business,106,North Chicago,42.330002,-87.860001,IL,60064
11494,user_1494,8,Book Clubs,111,South San Francisco,37.650002,-122.43,CA,94080
11495,user_1495,13,Veterans and Military,112,San Francisco,37.779999,-122.419998,CA,94101
11496,user_1496,12,Substance Misuse,115,Gainesville,29.65,82.32,FL,32608
11497,user_1497,9,Sports & Recreation,101,West New York,40.790001,-74.010002,NJ,7093
11498,user_1498,19,Senior citizens,108,Chicago Heights,41.509998,-87.610001,IL,60411
11499,user_1499,17,Employment,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11500,user_1500,8,Book Clubs,115,Gainesville,29.65,82.32,FL,32608
11501,user_1501,16,Utility Assistance,105,New York Mills,46.689999,-95.349998,MN,56567
11502,user_1502,4,Family wellness,110,Chicago,41.880001,-87.620003,IL,60290
11503,user_1503,14,Food,108,Chicago Heights,41.509998,-87.610001,IL,60411
11504,user_1504,17,Employment,107,West Chicago,41.889999,-88.199997,IL,60185
11505,user_1505,6,LGBT,105,New York Mills,46.689999,-95.349998,MN,56567
11506,user_1506,12,Substance Misuse,103,New York Mills,43.099998,-75.290001,NY,13417
11507,user_1507,9,Sports & Recreation,112,San Francisco,37.779999,-122.419998,CA,94101
11508,user_1508,18,Legal and Tax assistance,102,New York,40.75,-73.989998,NY,10001
11509,user_1509,2,Career & Business,111,South San Francisco,37.650002,-122.43,CA,94080
11510,user_1510,18,Legal and Tax assistance,105,New York Mills,46.689999,-95.349998,MN,56567
11511,user_1511,6,LGBT,105,New York Mills,46.689999,-95.349998,MN,56567
11512,user_1512,16,Utility Assistance,114,Baltimore,39.29,76.61,MD,21201
11513,user_1513,3,Community & Environment,106,North Chicago,42.330002,-87.860001,IL,60064
11514,user_1514,9,Sports & Recreation,102,New York,40.75,-73.989998,NY,10001
11515,user_1515,5,Education & Learning,102,New York,40.75,-73.989998,NY,10001
11516,user_1516,2,Career & Business,111,South San Francisco,37.650002,-122.43,CA,94080
11517,user_1517,11,Children and Family,112,San Francisco,37.779999,-122.419998,CA,94101
11518,user_1518,4,Family wellness,102,New York,40.75,-73.989998,NY,10001
11519,user_1519,12,Substance Misuse,106,North Chicago,42.330002,-87.860001,IL,60064
11520,user_1520,18,Legal and Tax assistance,106,North Chicago,42.330002,-87.860001,IL,60064
11521,user_1521,1,Arts & Culture,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11522,user_1522,2,Career & Business,114,Baltimore,39.29,76.61,MD,21201
11523,user_1523,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
11524,user_1524,17,Employment,114,Baltimore,39.29,76.61,MD,21201
11525,user_1525,1,Arts & Culture,112,San Francisco,37.779999,-122.419998,CA,94101
11526,user_1526,2,Career & Business,101,West New York,40.790001,-74.010002,NJ,7093
11527,user_1527,3,Community & Environment,114,Baltimore,39.29,76.61,MD,21201
11528,user_1528,9,Sports & Recreation,104,East Chicago,41.639999,-87.459999,IN,46312
11529,user_1529,11,Children and Family,101,West New York,40.790001,-74.010002,NJ,7093
11530,user_1530,8,Book Clubs,113,Chicago Park,39.16,-120.959999,CA,95712
11531,user_1531,5,Education & Learning,115,Gainesville,29.65,82.32,FL,32608
11532,user_1532,19,Senior citizens,108,Chicago Heights,41.509998,-87.610001,IL,60411
11533,user_1533,11,Children and Family,103,New York Mills,43.099998,-75.290001,NY,13417
11534,user_1534,20,People with Disabilities,101,West New York,40.790001,-74.010002,NJ,7093
11535,user_1535,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
11536,user_1536,3,Community & Environment,113,Chicago Park,39.16,-120.959999,CA,95712
11537,user_1537,11,Children and Family,108,Chicago Heights,41.509998,-87.610001,IL,60411
11538,user_1538,5,Education & Learning,102,New York,40.75,-73.989998,NY,10001
11539,user_1539,12,Substance Misuse,112,San Francisco,37.779999,-122.419998,CA,94101
11540,user_1540,12,Substance Misuse,108,Chicago Heights,41.509998,-87.610001,IL,60411
11541,user_1541,19,Senior citizens,101,West New York,40.790001,-74.010002,NJ,7093
11542,user_1542,5,Education & Learning,111,South San Francisco,37.650002,-122.43,CA,94080
11543,user_1543,11,Children and Family,114,Baltimore,39.29,76.61,MD,21201
11544,user_1544,4,Family wellness,102,New York,40.75,-73.989998,NY,10001
11545,user_1545,2,Career & Business,101,West New York,40.790001,-74.010002,NJ,7093
11546,user_1546,11,Children and Family,110,Chicago,41.880001,-87.620003,IL,60290
11547,user_1547,9,Sports & Recreation,113,Chicago Park,39.16,-120.959999,CA,95712
11548,user_1548,20,People with Disabilities,108,Chicago Heights,41.509998,-87.610001,IL,60411
11549,user_1549,16,Utility Assistance,101,West New York,40.790001,-74.010002,NJ,7093
11550,user_1550,9,Sports & Recreation,106,North Chicago,42.330002,-87.860001,IL,60064
11551,user_1551,16,Utility Assistance,103,New York Mills,43.099998,-75.290001,NY,13417
11552,user_1552,6,LGBT,106,North Chicago,42.330002,-87.860001,IL,60064
11553,user_1553,4,Family wellness,101,West New York,40.790001,-74.010002,NJ,7093
11554,user_1554,14,Food,115,Gainesville,29.65,82.32,FL,32608
11555,user_1555,13,Veterans and Military,107,West Chicago,41.889999,-88.199997,IL,60185
11556,user_1556,12,Substance Misuse,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11557,user_1557,4,Family wellness,112,San Francisco,37.779999,-122.419998,CA,94101
11558,user_1558,9,Sports & Recreation,105,New York Mills,46.689999,-95.349998,MN,56567
11559,user_1559,15,Housing and Homeless,102,New York,40.75,-73.989998,NY,10001
11560,user_1560,19,Senior citizens,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11561,user_1561,3,Community & Environment,107,West Chicago,41.889999,-88.199997,IL,60185
11562,user_1562,16,Utility Assistance,107,West Chicago,41.889999,-88.199997,IL,60185
11563,user_1563,2,Career & Business,107,West Chicago,41.889999,-88.199997,IL,60185
11564,user_1564,18,Legal and Tax assistance,110,Chicago,41.880001,-87.620003,IL,60290
11565,user_1565,13,Veterans and Military,106,North Chicago,42.330002,-87.860001,IL,60064
11566,user_1566,12,Substance Misuse,103,New York Mills,43.099998,-75.290001,NY,13417
11567,user_1567,16,Utility Assistance,115,Gainesville,29.65,82.32,FL,32608
11568,user_1568,10,Technical education,108,Chicago Heights,41.509998,-87.610001,IL,60411
11569,user_1569,16,Utility Assistance,110,Chicago,41.880001,-87.620003,IL,60290
11570,user_1570,16,Utility Assistance,101,West New York,40.790001,-74.010002,NJ,7093
11571,user_1571,15,Housing and Homeless,105,New York Mills,46.689999,-95.349998,MN,56567
11572,user_1572,1,Arts & Culture,103,New York Mills,43.099998,-75.290001,NY,13417
11573,user_1573,18,Legal and Tax assistance,102,New York,40.75,-73.989998,NY,10001
11574,user_1574,14,Food,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11575,user_1575,14,Food,103,New York Mills,43.099998,-75.290001,NY,13417
11576,user_1576,11,Children and Family,111,South San Francisco,37.650002,-122.43,CA,94080
11577,user_1577,9,Sports & Recreation,103,New York Mills,43.099998,-75.290001,NY,13417
11578,user_1578,12,Substance Misuse,113,Chicago Park,39.16,-120.959999,CA,95712
11579,user_1579,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
11580,user_1580,7,Health & Wellbeing,101,West New York,40.790001,-74.010002,NJ,7093
11581,user_1581,15,Housing and Homeless,114,Baltimore,39.29,76.61,MD,21201
11582,user_1582,11,Children and Family,108,Chicago Heights,41.509998,-87.610001,IL,60411
11583,user_1583,14,Food,107,West Chicago,41.889999,-88.199997,IL,60185
11584,user_1584,14,Food,111,South San Francisco,37.650002,-122.43,CA,94080
11585,user_1585,2,Career & Business,107,West Chicago,41.889999,-88.199997,IL,60185
11586,user_1586,8,Book Clubs,105,New York Mills,46.689999,-95.349998,MN,56567
11587,user_1587,3,Community & Environment,113,Chicago Park,39.16,-120.959999,CA,95712
11588,user_1588,16,Utility Assistance,109,Chicago Ridge,41.700001,-87.779999,IL,60415
11589,user_1589,7,Health & Wellbeing,104,East Chicago,41.639999,-87.459999,IN,46312
11590,user_1590,19,Senior citizens,101,West New York,40.790001,-74.010002,NJ,7093
11591,user_1591,15,Housing and Homeless,111,South San Francisco,37.650002,-122.43,CA,94080
11592,user_1592,9,Sports & Recreation,108,Chicago Heights,41.509998,-87.610001,IL,60411
11593,user_1593,1,Arts & Culture,114,Baltimore,39.29,76.61,MD,21201
11594,user_1594,6,LGBT,111,South San Francisco,37.650002,-122.43,CA,94080
11595,user_1595,12,Substance Misuse,115,Gainesville,29.65,82.32,FL,32608
11596,user_1596,2,Career & Business,107,West Chicago,41.889999,-88.199997,IL,60185
11597,user_1597,18,Legal and Tax assistance,114,Baltimore,39.29,76.61,MD,21201
11598,user_1598,10,Technical education,111,South San Francisco,37.650002,-122.43,CA,94080
11599,user_1599,6,LGBT,105,New York Mills,46.689999,-95.349998,MN,56567
11600,user_1600,20,People with Disabilities,113,Chicago Park,39.16,-120.959999,CA,95712
11601,user_1601,20,People with Disabilities,102,New York,40.75,-73.989998,NY,10001
11602,user_1602,12,Substance Misuse,104,East Chicago,41.639999,-87.459999,IN,46312
11603,user_1603,19,Senior citizens,111,South San Francisco,37.650002,-122.43,CA,94080
11604,user_1604,5,Education & Learning,105,New York Mills,46.689999,-95.349998,MN,56567
11605,user_1605,12,Substance Misuse,111,South San Francisco,37.650002,-122.43,CA,94080
